@relation 'data_filled_r-weka.filters.unsupervised.attribute.Reorder-R1,2,3,4,5,6,7,8,9,10,11,12,14,15,16,17,18,19,20,21,22,23,24,25,13'

@attribute alejado numeric
@attribute battery_l numeric
@attribute battery_t numeric
@attribute bw numeric
@attribute df_delay numeric
@attribute df_saltos numeric
@attribute ds numeric
@attribute dv_delay numeric
@attribute dv_saltos numeric
@attribute indice_en_prueba numeric
@attribute indice_intervalo numeric
@attribute mood numeric
@attribute ns numeric
@attribute prueba_nro numeric
@attribute ram numeric
@attribute sdk numeric
@attribute st numeric
@attribute t_cpu numeric
@attribute app_foreground {com.whatsapp,com.android.chrome,org.pol.jmgo.qoesurveyor,com.android.vending,com.twitter.android,com.netflix.mediaclient,android,com.sec.android.app.launcher,com.android.settings,com.google.android.youtube,com.android.launcher,com.itau.latam.py.tarjetas,com.internet.speed.meter.lite,com.facebook.lite,com.facebook.katana,com.android.vpndialogs,com.samsung.android.email.provider,com.zerodesktop.appdetox.qualitytime,com.juvomobileinc.tigoshop.py,com.android.systemui,org.telegram.plus,com.sec.android.app.sbrowser,com.spotify.music,com.facebook.moments,com.ACP.ClinicalGuidelines,py.com.abc.abctv,uk.co.bbc.mundo,org.khanacademy.android,com.adobe.psmobile,com.samsung.android.incallui,com.scdgroup.app.englishspeakvocal,com.google.android.googlequicksearchbox,com.google.android.apps.maps,jp.konami.duellinks,com.lge.launcher2,com.huawei.android.launcher,com.google.android.apps.docs,com.samsung.android.spay,com.adobe.reader,com.garmin.android.apps.connectmobile,com.android.incallui,com.sonyericsson.home,com.waze,com.musixmatch.android.lyrify,net.oneplus.launcher,com.google.android.gms,com.android.phone,com.jaraxa.todocoleccion,com.supercell.clashofclans,com.sonelli.juicessh,com.instagram.android,py.com.itau.tokpag,org.mozilla.firefox,com.android.launcher3,com.amazon.avod.thirdpartyclient}
@attribute devid {63958117e9438e16,2440f9791015c9aa,c8afba09e53d8531,90a72847e24050d1,22dee25d96b05f3e,68af49bcc059f325,8e16d706819d2e0c,7bf44203a040cdc1,acf1f4860469c6fd,94693d24cc813c3f,21499054c7994fc4,7b3d12955096c795,e2f3a59016564a22,da864a689e433b5e,751666ecdd98bfd3,c4a9b97bec0deec7,ffdd93d674719bbc,11d70c1436d1ce27,4261a8320ddd09d0,2e9b9b3b97476bf5,1d966fc8f0e98430,9f174fc0bd3480a6,d88a327ce250630,9c19bb5d04be923e,790c227141314780,bbe3002f6e378eed,e64bbee157aededc,4192432e1cf42d52,6e85b338913ae764,d554e3b29fe24a3b,c35c6393398f7068,4c3dfa2cea50e9bb,332d672c51091609,61d848e7503b5852,867fe59be043d779,a1f8f29e35209a42,4504da30b01769b7,7e4cfd066dafa944,9de8b4b98c575ea5,5a92d851bc704d,a6fb86ca165ca918,65e49509039eb913,247e4508ec4521f9,6c3fa7f635a073f5,7caeb732fb3ad6af,344404a75543aaf0,0264ea70c8976793,3c66f51dbc94d163,dcceb1b848daf324,6f2a6c95c065c7a3,f25d48f8931ef23f,c43e0a23ab297d87,bd016d8f3093b6a4,867287031950897,a32d3af596578938,81410329db99223d,2f41118c2aee66ae,a208a7c4a26d8df7,d71847dfd6b46fcd}
@attribute mos {1,2,3,4,5}

@data
565622,36.666667,39.6,943699.731903,298,1,8,101.75,17,10,9,4,3.266667,2,777.333333,26,3.5,58,com.google.android.youtube,344404a75543aaf0,5
17522,35.666667,39.733333,32047.619048,109.333333,1,8,86.666667,17,1,10,4,3.414286,4,779.333333,26,1.5,58.666667,com.google.android.youtube,344404a75543aaf0,5
128628,34,39.766667,751173.70892,130.666667,1,7,92.333333,17,2,11,4,3.4,4,790.333333,23,3.25,57,com.google.android.youtube,344404a75543aaf0,5
183742,34,39.6,34269.395526,118.333333,1,8,82.666667,17,3,12,4,3.4,4,775.333333,26,3.5,55.333333,com.google.android.youtube,344404a75543aaf0,5
239394,33,40.333333,265579.499126,146.333333,1,7,81,17,4,13,4,3.32,4,748.666667,23,3.25,61,com.google.android.youtube,344404a75543aaf0,5
295293,33,39.866667,19012.927013,275.333333,1,7,170.666667,17,5,14,4,3.32,4,723.333333,23,4,55.333333,com.jaraxa.todocoleccion,344404a75543aaf0,5
350153,33,39.633333,1002136.969574,483,1,7,175.333333,17,6,15,4,3.2,4,748,23,4,56,com.jaraxa.todocoleccion,344404a75543aaf0,5
405281,32.333333,39.566667,8544.77921,508,1,8,83.666667,17,7,16,4,3.32,4,759.333333,26,4,54.666667,org.pol.jmgo.qoesurveyor,344404a75543aaf0,5
461084,31,39.966667,20644194.756554,177.5,1,7,364,17,8,17,4,3.32,4,763,23,3.5,59,com.google.android.youtube,344404a75543aaf0,5
520526,31,39.966667,4549905.838041,113.333333,1,7,81.666667,17,9,18,4,3.32,4,763.333333,23,4,57,com.google.android.youtube,344404a75543aaf0,5
575943,30.666667,40.366667,75408.198863,289,1,8,88.5,17,10,19,4,3.2,4,756.333333,26,4,58,com.google.android.youtube,344404a75543aaf0,5
633479,30,40,9343.48143,215,1,7,91,17,11,20,4,3.32,4,755.666667,23,4,55.666667,com.google.android.youtube,344404a75543aaf0,5
690352,30,39.733333,1091922.005571,321.666667,1,8,84.666667,17,12,21,4,3.2,4,760.666667,26,1.5,54.666667,com.google.android.youtube,344404a75543aaf0,5
961407,29,40.233333,104325.146707,189.666667,1,7,132,17,13,22,4,3.4,7,907,23,3,61.666667,org.pol.jmgo.qoesurveyor,344404a75543aaf0,5
1016764,29,40.8,16502994.011976,167,1,7,121,17,14,23,4,3.4,7,844,23,3,59.333333,org.pol.jmgo.qoesurveyor,344404a75543aaf0,5
1072430,27.333333,40.433333,335128.66547,246,1,7,81.666667,17,15,24,4,3.32,7,858.333333,23,3.25,57,com.google.android.youtube,344404a75543aaf0,5
1128567,27,40.533333,710059.171598,101,1,7,86,17,16,25,4,3.4,7,861.333333,23,3.5,57.666667,com.google.android.youtube,344404a75543aaf0,5
1184038,27,40.633333,35108280.254777,103.333333,1,7,81,17,17,26,4,3.4,7,852.666667,23,3,58,com.google.android.youtube,344404a75543aaf0,5
1242271,27,40.833333,777570.093458,86.5,1,7,79.5,17,18,27,4,3.32,7,863,23,4,58.333333,com.google.android.youtube,344404a75543aaf0,5
1297959,26,40.733333,15793.649329,172.25,1,7,83,17,19,28,4,3.4,7,864.333333,23,4,56.666667,com.google.android.youtube,344404a75543aaf0,5
1354798,26,41.066667,305102.577591,177.333333,1,7,99.333333,17,20,29,4,3.4,7,874.333333,23,1.5,61,com.google.android.youtube,344404a75543aaf0,5
1410588,25.666667,41.4,305102.577591,480.25,1,7,550,17,21,30,4,3,7,862.666667,23,3.5,61.666667,com.google.android.youtube,344404a75543aaf0,5
1460996,24.666667,41.133333,1395.670409,289.5,1,7,143.75,17,22,31,4,3.32,7,871,23,3,58.666667,com.whatsapp,344404a75543aaf0,5
28799984,88,41.166667,145722.264534,326.333333,1,7,108,17,4,35,5,3.2,6,854.666667,23,1.5,59.333333,com.android.chrome,344404a75543aaf0,5
28854968,87,41.6,139991.377343,200.666667,1,7,100.666667,17,5,36,5,3.32,6,831.333333,23,3,63,com.android.chrome,344404a75543aaf0,5
28910038,87,41.933333,80700.256191,344,1,8,241.666667,17,6,37,5,3.2,6,828.666667,26,4,61,com.android.chrome,344404a75543aaf0,5
28965786,86.333333,40.8,250.438899,380.666667,1,8,265.666667,17,7,38,5,3,6,836,26,3,54.666667,com.android.chrome,344404a75543aaf0,5
8101677,34.333333,42.566667,12679665.738162,321,1,7,203,17,10,62,4,3,3,790.666667,23,4,67.333333,com.android.chrome,344404a75543aaf0,5
36946061,55,35.766667,1480427.046263,190.666667,1,7,137.333333,17,1,63,3,3.4,5,1115.666667,23,4,59.333333,com.google.android.youtube,344404a75543aaf0,5
37006399,54.333333,35.666667,123828.210159,744.5,1,8,83,17,2,64,3,3.32,5,1158,26,3.25,53.333333,com.google.android.youtube,344404a75543aaf0,5
37067166,54,35.533333,1186524.593693,199.666667,1,7,83.666667,17,3,65,3,3.32,5,1108.666667,23,4,52,com.google.android.youtube,344404a75543aaf0,5
37127768,53,35.4,14017.295288,195,1,7,95.333333,17,4,66,3,3.32,5,1104.666667,24,4,51,com.google.android.youtube,344404a75543aaf0,5
37187069,52.666667,35.033333,4538.844505,238.333333,1,8,161.666667,17,5,67,3,3.2,5,1099,26,4,49.666667,com.google.android.youtube,344404a75543aaf0,5
37242814,52,35.366667,1766666.666667,293.75,1,7,194.25,17,6,68,3,3.2,5,1096.333333,23,4,52.666667,com.google.android.youtube,344404a75543aaf0,5
37296013,51.333333,36.033333,304322.766571,201.333333,1,7,170.333333,17,7,69,3,3.4,5,1071,23,3,54.666667,com.google.android.youtube,344404a75543aaf0,5
37359171,51,36,10331771.321462,179.666667,1,7,94,17,8,70,3,3.2,5,1070.333333,23,1.5,53.333333,com.google.android.youtube,344404a75543aaf0,5
37416903,51,35.8,13819.235484,444,1,7,77.666667,17,9,71,3,3.2,5,1065.666667,24,1.5,51.666667,com.google.android.youtube,344404a75543aaf0,5
37475143,50,35.666667,1777.499704,306.333333,1,7,162,17,10,72,3,3,5,1061.333333,23,4,50.333333,com.google.android.youtube,344404a75543aaf0,5
111990,59,32.5,78238.775887,13,1,9,35,10,3,2,1,4,1,3193,27,3,32.5,com.google.android.youtube,0264ea70c8976793,5
336156,59,33.5,1232238.80597,21.666667,1,9,39,10,8,7,3,4,1,3075.333333,27,3,33.5,com.google.android.youtube,0264ea70c8976793,5
431108,59,33.95,88903225.806452,9,1,9,149,10,10,9,3,4,1,3091,27,3,33.95,com.google.android.youtube,0264ea70c8976793,5
586093,59,33.75,47976.011994,23,1,9,54,10,12,11,3,4,1,3104.5,27,4,33.75,com.google.android.youtube,0264ea70c8976793,5
665376,59,33.75,2364.690436,13,1,9,13,10,14,13,3,4,1,3064,27,3,33.75,com.google.android.youtube,0264ea70c8976793,5
705915,59,33.7,7316103.379722,12,1,9,35,10,15,14,3,4,1,2997,27,3,33.7,com.google.android.youtube,0264ea70c8976793,5
765665,59,33.5,2101010.10101,7,1,9,78,10,16,15,3,4,1,2955,27,2,33.5,com.supercell.clashofclans,0264ea70c8976793,5
847207,59,33.35,3310344.827586,30,1,9,20,10,17,16,3,4,1,2884,27,2.5,33.35,com.supercell.clashofclans,0264ea70c8976793,5
912038,59,33.3,92712.27992,16.5,1,9,14.5,10,18,17,3,4,1,2963,27,3,33.3,com.supercell.clashofclans,0264ea70c8976793,5
938377,59.5,33.3,607299.270073,17,1,9,13,10,19,18,3,4,1,2938.5,27,3,33.3,org.pol.jmgo.qoesurveyor,0264ea70c8976793,5
988808,60,33.25,1239929.947461,9,1,9,41.5,10,20,19,3,4,1,2977.5,27,3,33.25,net.oneplus.launcher,0264ea70c8976793,5
993805,60,33.25,5951482.479784,9,1,9,41.5,10,21,20,3,4,1,2977.5,27,3,33.25,net.oneplus.launcher,0264ea70c8976793,5
997708,60,33.2,5312000,9,1,9,41.5,10,22,21,3,4,1,3041,27,3,33.2,net.oneplus.launcher,0264ea70c8976793,5
1003145,60,33.2,168200.377841,9,1,9,41.5,10,23,22,3,4,1,3041,27,3,33.2,net.oneplus.launcher,0264ea70c8976793,5
1006124,60,33.2,560420.315236,9,1,9,72,10,24,23,3,4,1,3041,27,3,33.2,net.oneplus.launcher,0264ea70c8976793,5
1008545,60,33.2,25140.832121,9,1,9,72,10,25,24,3,4,1,3041,27,3,33.2,net.oneplus.launcher,0264ea70c8976793,5
1016781,60,33.2,516962.843296,9,1,9,72,10,28,27,3,4,1,3041,27,3,33.2,net.oneplus.launcher,0264ea70c8976793,5
1075590,60,33.3,7214659.685864,17,1,9,10,10,29,28,3,4,1,3010,27,3,33.3,net.oneplus.launcher,0264ea70c8976793,5
1136835,60,33.7,0,28,1,9,10,10,30,29,3,4,1,2992,27,2,33.7,com.google.android.youtube,0264ea70c8976793,5
1176191,60,33.85,0,27,1,9,10,10,31,30,3,4,1,2892.5,27,2,33.85,com.google.android.youtube,0264ea70c8976793,5
1191332,60,33.85,0,19.5,1,9,10.5,10,32,31,3,4,1,2892.5,27,2,33.85,com.google.android.youtube,0264ea70c8976793,5
1195902,60,34,0,19.5,1,9,10.5,10,33,32,3,4,1,2793,27,2,34,com.google.android.youtube,0264ea70c8976793,5
253605,78,32.55,0,15,1,9,14.5,10,1,33,3,4,3,2904,27,3,32.55,org.pol.jmgo.qoesurveyor,0264ea70c8976793,5
258762,78,32.55,127591.706539,15,1,9,14.5,10,2,34,3,4,3,2904,27,3,32.55,org.pol.jmgo.qoesurveyor,0264ea70c8976793,5
165089,65,30.45,0,12,1,9,12,10,1,35,3,4,2,3846,27,3,30.45,com.android.chrome,0264ea70c8976793,5
93182,40,30.866667,12574031.890661,32.333333,1,6,12.666667,10,2,1,1,4,4,341.666667,24,2,49.666667,android,f25d48f8931ef23f,5
63864,76,27.7,26203.920619,136,2,7,54,9,1,0,3,4,1,840,23,4,52,com.google.android.apps.docs,bd016d8f3093b6a4,5
122109,76,29.633333,12923798.358734,113.5,2,7,73.5,9,2,1,3,4,1,899.333333,23,2,60.333333,com.google.android.apps.docs,bd016d8f3093b6a4,5
176860,76,30.7,1453394.858273,156.666667,2,7,276,9,3,2,3,4,1,830,23,4,61.666667,com.google.android.youtube,bd016d8f3093b6a4,5
232306,76,31.225,87492063.492064,390,2,7,49,9,4,3,3.166667,3.76,1,794,23,4,63,com.google.android.youtube,bd016d8f3093b6a4,5
287295,76,31.733333,0,169.333333,2,7,59,9,5,4,3,4,1,798.333333,23,4,60,com.google.android.youtube,bd016d8f3093b6a4,5
349098,76,32.233333,0,196.666667,2,7,70,9,6,5,3,4,1,785.666667,23,4,59.666667,com.google.android.youtube,bd016d8f3093b6a4,5
405102,76.75,32.625,0,148.666667,2,7,43,9,7,6,4,4,1,769.75,23,4,60.25,com.google.android.youtube,bd016d8f3093b6a4,5
515959,77,33.7,0,119.666667,2,7,53.666667,9,9,8,4,4,1,762.5,23,4,62,com.facebook.lite,bd016d8f3093b6a4,5
574150,77,34.666667,0,124,2,7,62,9,10,9,4,4,1,789,23,4,65.666667,com.facebook.lite,bd016d8f3093b6a4,5
627091,77,35.633333,0,131.5,2,7,60.5,9,11,10,4,4,1,938.333333,23,4,66.666667,com.whatsapp,bd016d8f3093b6a4,5
67823,69,32,0,61,2,9,30,9,9,10,5,3.4,2,3127.5,27,4,32.55,?,867287031950897,5
60307,89,31.7,0,14.5,1,9,11,10,3,13,3,4,1,2930,27,3,31.7,com.android.settings,867287031950897,5
60876,67,38.466667,1874818.049491,60.333333,1,8,80,17,1,4,1,4,4,1257,26,2.333333,33.566667,android,a32d3af596578938,5
124688,78,39.2,716006.884682,61,1,8,74.666667,17,2,5,3,4,4,1274.666667,26,2,33.633333,android,a32d3af596578938,5
182690,60,38.466667,1727.181223,55.333333,1,8,66.666667,17,3,6,3,4,4,1278.333333,26,2,33.3,com.whatsapp,a32d3af596578938,5
232704,78,39.35,3076923.076923,61.25,1,8,74,17,4,7,3,4,4,1272.75,26,2.333333,33.425,com.whatsapp,a32d3af596578938,5
284923,78,38.85,54653465.346535,53.333333,1,8,76.333333,17,5,8,3,4,4,1261.666667,26,2,33.3,android,a32d3af596578938,5
504541,60,38.3,1402390.438247,65.333333,1,8,76.666667,17,6,9,3,4,4,1253,26,2,33.2,com.whatsapp,a32d3af596578938,5
3717,89,30.144,3150579.150579,60.75,1,8,76,17,1,10,3,4,5,1289,26,2.5,33.666667,com.whatsapp,a32d3af596578938,5
327538,69,39.066667,0,195,1,8,393.8,17,2,11,5,4,5,938.333333,26,2,33.8,?,a32d3af596578938,5
332166,70,38.85,0,45.632653,1,8,80,17,3,12,3,4,5,1253,26,2.333333,33.7,?,a32d3af596578938,5
337637,78,38.3,0,65.333333,1,8,66,17,4,13,3,4,5,1274.666667,26,2,33.8,?,a32d3af596578938,5
347371,59,39.35,0,113.9,1,8,19,10,5,14,3,4,5,1349,26,2.666667,33.3,?,a32d3af596578938,5
436524,60,38.466667,50875576.036866,71,1,8,94.333333,17,1,15,5,4,8,1210.48,26,2,33.52,com.whatsapp,a32d3af596578938,5
535727,78,39.35,1406779.661017,73,1,8,79.666667,17,2,16,3,4,8,1192,26,1.666667,33.8,org.pol.jmgo.qoesurveyor,a32d3af596578938,5
539748,49,38.766667,0,23,1,8,33.666667,10,1,17,3,4,3,1582.25,26,3,34.9,?,a32d3af596578938,5
555519,69,33.35,0,84.333333,1,8,75,17,2,18,3,4,3,1249.75,26,1.666667,33.2,?,a32d3af596578938,5
566891,79,31.74,0,55.333333,1,8,72.666667,17,3,19,3,4,3,1312.666667,26,2,30.99675,?,a32d3af596578938,5
340662,60,33.85,1386666.666667,43.75,1,8,70.5,17,2,21,3,4,1,1199.25,26,2,34.55,com.whatsapp,a32d3af596578938,5
392347,78,34,42076335.877863,48,1,8,71,17,3,22,3,4,1,1279.75,26,1.75,34.475,com.whatsapp,a32d3af596578938,5
446977,65,38.133333,39546.674922,93.5,1,8,68.25,17,4,23,3,4,1,1355.25,26,2,35.2,com.whatsapp,a32d3af596578938,5
625189,83,31.566667,0,42.363636,1,8,68.727273,17,5,24,3,4,1,1340,26,2,36.5,com.amazon.avod.thirdpartyclient,a32d3af596578938,5
69061,91,18.7,48850.422131,159.666667,2,5,44.666667,9,1,0,5,4,2,422.666667,23,3,28.6,?,81410329db99223d,5
110167,91,18.7,225044.976285,109.333333,2,5,45,9,2,1,5,4,2,405.5,23,2.666667,28.525,?,81410329db99223d,5
166833,90.666667,18.833333,1341935.483871,99.333333,2,5,43.666667,9,3,2,4,4,2,380.666667,23,4,31.5,?,81410329db99223d,5
504837,90,19,291415.901172,640.2,2,5,53,9,4,3,5,4,2,414.666667,23,4,28.907333,?,81410329db99223d,5
557484,90,19.133333,181588.348447,88,2,5,47.75,9,5,4,5,4,2,308.333333,23,4,30.766667,?,81410329db99223d,5
612456,89.333333,19.6,2599.702108,88,2,5,52,9,6,5,4,4,2,288.666667,23,4,31.466667,?,81410329db99223d,5
61586,26.333333,27.7,5556114.745848,75.333333,2,5,58.333333,17,1,6,3,4,1,440.333333,23,2,39.433333,?,81410329db99223d,5
112743,26,27.966667,187856.789871,79.333333,2,5,53.666667,17,2,7,3,4,1,430.333333,23,2,42.1,?,81410329db99223d,5
168767,26,28.466667,81058823.529412,114,2,5,59.5,17,3,8,3,4,1,422.666667,23,2,39.3,?,81410329db99223d,5
224070,26,28.866667,3013409.183259,110,2,5,66.5,17,4,9,3,4,1,427,23,2,38.433333,?,81410329db99223d,5
286035,25.333333,29.233333,1165266.106443,99,2,5,62,17,5,10,3,4,1,426.333333,23,2,44.933333,?,81410329db99223d,5
337131,25,29.525,329036.218539,114,2,5,34.666667,17,6,11,3,4,1,429.75,23,2,43.8,?,81410329db99223d,5
577127,24,30.633333,0,38,1,5,41.25,17,7,12,3,4,1,466,23,2,39.233333,?,81410329db99223d,5
60000,33,27.966667,0,148.666667,2,4,44.25,9,1,1,5,4,2,381.333333,23,3,44.333333,?,2f41118c2aee66ae,5
63950,21,27.366667,0,74.5,1,4,72.666667,17,2,2,2.5,4,2,216.25,23,2,57.666667,?,2f41118c2aee66ae,5
9999,85,31.676,9174.946403,75.333333,2,9,39,17,3,2,1,4,1,2904,27,3,32.5,?,d71847dfd6b46fcd,5
