"alejado","battery_l","battery_t","bw","df_delay","df_saltos","ds","dv_delay","dv_saltos","indice_en_prueba","indice_intervalo","mood","mos","ns","prueba_nro","ram","sdk","st","t_cpu","X_id","X_rev","app_foreground","devid","ts_from","ts_to"
68944,100,28.0333333333333,5789915.96638655,116.666666666667,2,6,64.3333333333333,8,1,7,4,5,3.4,6,430,24,4,46.6666666666667,"42f1293b2125e6b8ec45e34c74467fa5","1-850c3a2ca109f562827d2aab090a31b1","com.google.android.apps.maps","9c19bb5d04be923e",1527762002756,1527762062756
188522,99,27.8666666666667,15807860.2620087,1967,2,6,89,8,2,8,4,5,3.4,6,389.333333333333,24,4,41.3333333333333,"42f1293b2125e6b8ec45e34c74468753","1-ba13d7ef1adeee4e11b43150b81868c1","com.google.android.apps.maps","9c19bb5d04be923e",1527762122334,1527762182334
245552,99,27.725,366120.218579235,907,2,6,89.6666666666667,8,3,9,4,5,3.4,6,393,24,4,43,"42f1293b2125e6b8ec45e34c74469394","1-50bbd14dacd208ab6094c98f582793cd","com.google.android.apps.maps","9c19bb5d04be923e",1527762179364,1527762239364
298615,99,27.6333333333333,1092528.45126175,98.6666666666667,2,6,80,8,4,10,4,5,3.42,6,317.666666666667,24,4,47.6666666666667,"42f1293b2125e6b8ec45e34c74469c82","1-de345336fb747656011992cb2c8e8520","com.google.android.apps.maps","9c19bb5d04be923e",1527762232427,1527762292427
354276,98,27.6,1814207.65027322,193.25,2,6,64.5,8,5,11,4,4,3.42,6,315,24,4,49,"42f1293b2125e6b8ec45e34c74469f21","1-4098bebf6aee4f69d0150e51117da945","jp.konami.duellinks","9c19bb5d04be923e",1527762288088,1527762348088
409211,98,27.6,3339.63619589008,1256.75,2,6,57.25,8,6,12,4,5,3.45,6,304,24,4,48.6666666666667,"42f1293b2125e6b8ec45e34c7446a36e","1-5a7aac5ca2345f8bd828323c6619e598","jp.konami.duellinks","9c19bb5d04be923e",1527762343023,1527762403023
465398,98,27.6666666666667,1770212.76595745,943.666666666667,2,6,51.3333333333333,8,7,13,4,5,3.42,6,386,24,4,51.3333333333333,"42f1293b2125e6b8ec45e34c7446b13b","1-234c274a9bd44d8ddff68836ec18847a","jp.konami.duellinks","9c19bb5d04be923e",1527762399210,1527762459210
519968,98,27.7,23509.1714608205,879.666666666667,2,6,177.333333333333,8,8,14,4,5,3.45,6,376.666666666667,24,4,48.3333333333333,"42f1293b2125e6b8ec45e34c7446ba09","1-ff745c9934ac6f97fcb0754105f0a491","jp.konami.duellinks","9c19bb5d04be923e",1527762453780,1527762513780
575565,98,27.7,869100.623330365,1195.66666666667,2,6,816,8,9,15,4,5,3.5,6,387,24,4,49,"42f1293b2125e6b8ec45e34c7446c103","1-9951e3ad37505ae9c0db18dc003292b6","jp.konami.duellinks","9c19bb5d04be923e",1527762509377,1527762569377
59493,89,28.3666666666667,1114982.57839721,483.333333333333,2,6,153.333333333333,8,1,16,4,4,3.48571428571429,1,378,24,4,41.3333333333333,"42f1293b2125e6b8ec45e34c7446c54c","1-0774628830ec57db5a16e0ec634651d2","com.google.android.youtube","9c19bb5d04be923e",1527770909956,1527770969956
112827,89,28.1666666666667,21323017.4081238,262.666666666667,2,6,56.6666666666667,8,2,17,3,3,3.4,1,332.333333333333,24,4,42.6666666666667,"42f1293b2125e6b8ec45e34c7446cbd1","1-531839a950c5df378da144c7d2cb42a2","com.google.android.youtube","9c19bb5d04be923e",1527770963290,1527771023290
168904,89,28.1,32461.5284951208,1744,2,6,101.666666666667,8,3,18,3,5,3.4,1,327.333333333333,24,3.33333333333333,41,"42f1293b2125e6b8ec45e34c7446d42c","1-eaaa5db25643e650c68832f5eea0d7fc","com.google.android.youtube","9c19bb5d04be923e",1527771019367,1527771079367
222725,88,28.1,902127.659574468,1975,2,6,225,8,4,19,4,3,3.4,1,330.333333333333,24,4,44.6666666666667,"42f1293b2125e6b8ec45e34c7446d88c","1-15ad93e43169241da7a1a914c2c2b6c4","com.google.android.youtube","9c19bb5d04be923e",1527771073188,1527771133188
278349,88,28.1,1260606.06060606,486,2,6,70,8,5,20,4,4,3.42,1,315,24,3.66666666666667,41.6666666666667,"42f1293b2125e6b8ec45e34c7446e0d3","1-c874ceb7d1e0aa79c9ea86f58b3c8a39","com.android.chrome","9c19bb5d04be923e",1527771128812,1527771188812
333866,88,28.2,603922.427960995,621,2,6,78.6666666666667,8,6,21,4,4,3.5,1,311.25,24,3,40.75,"42f1293b2125e6b8ec45e34c7446ee62","1-c7836b0a759d6109a5e3a8eb5973f58d","com.android.chrome","9c19bb5d04be923e",1527771184329,1527771244329
388031,88,28.325,3924528.30188679,254.333333333333,1,6,124,17,7,22,4,4,3.5,1,311.5,24,3,39.5,"42f1293b2125e6b8ec45e34c7446fe5a","1-16327358bcae0c40549907b9316b83b9","com.android.chrome","9c19bb5d04be923e",1527771238494,1527771298494
443282,88,28.4,341363.720815012,3442,2,6,2639,10.3333333333333,8,23,4,4,3.5,1,322.5,24,3.5,40.75,"42f1293b2125e6b8ec45e34c74470d99","1-84fdedef5ccb488f145796ab6ddcd9f7","com.android.chrome","9c19bb5d04be923e",1527771293745,1527771353745
499257,87.3333333333333,28.4,400817.99591002,442,2,6,154.333333333333,8,9,24,5,4,3.42,1,321.666666666667,24,4,40,"42f1293b2125e6b8ec45e34c744714ca","1-672e302012ac7df7bf4d6d6d675622f9","com.android.chrome","9c19bb5d04be923e",1527771349720,1527771409720
563404,87,28.55,1254901.96078431,58.75,2,6,48.25,8,10,25,4.5,3,4,1,321.25,24,2,42,"42f1293b2125e6b8ec45e34c744719fd","1-56870342ca1f738b6722463de5953a00","com.android.chrome","9c19bb5d04be923e",1527771413867,1527771473867
620152,87,28.75,3151515.15151515,443.5,2.25,6,75.5,8,11,26,5,5,3.66,1,378,24,3,43,"42f1293b2125e6b8ec45e34c74472437","1-42f4dc399db1eaac5545ab926c43e285","com.android.chrome","9c19bb5d04be923e",1527771470615,1527771530615
57347,84,27.0333333333333,0,1582,2.66666666666667,6,241.666666666667,8,1,27,3,1,2.5,7,427,24,4,34.3333333333333,"42f1293b2125e6b8ec45e34c74472973","1-0250a0f5afb3f1259cd1b314ad773737","com.android.chrome","9c19bb5d04be923e",1527772686228,1527772746228
116242,84,26.9,0,1256.75,2,6,78.6666666666667,8,2,28,3,1,2.5,7,421.666666666667,24,4,34.3333333333333,"42f1293b2125e6b8ec45e34c74472b25","1-3e23f8c6e0bcdbc579976e8673c3cf41","com.android.chrome","9c19bb5d04be923e",1527772745123,1527772805123
169530,84,26.75,0,447,2.4,6,269,8,3,29,3,1,2.5,7,411.5,24,4,36.5,"42f1293b2125e6b8ec45e34c74472b55","1-147946c8e6f88e6c74ff7e02d4f9d580","com.android.chrome","9c19bb5d04be923e",1527772798411,1527772858411
222874,84,26.6666666666667,0,1763.5,2.33333333333333,6,265.666666666667,8,4,30,3,1,2.5,7,400.333333333333,24,4,33,"42f1293b2125e6b8ec45e34c74473738","1-e9858e4fb969965562f98f28180c5b68","com.android.chrome","9c19bb5d04be923e",1527772851755,1527772911755
278076,84,26.6,0,483,1,6,171.25,17,5,31,3,2,2.5,7,397,24,4,33,"42f1293b2125e6b8ec45e34c74473de0","1-5dc2e21c3f79446a875ba499665cc8c7","org.pol.jmgo.qoesurveyor","9c19bb5d04be923e",1527772906957,1527772966957
337159,84,26.4333333333333,0,1967,2.4,6,77.6666666666667,8,6,32,3,1,2.5,7,397,24,4,31.3333333333333,"42f1293b2125e6b8ec45e34c7447495b","1-a28d5fa645c05cd2435f3bcb6e94179f","com.android.chrome","9c19bb5d04be923e",1527772966040,1527773026040
392156,84,26.25,0,79,2.66666666666667,6,53.5,9,7,33,3,1,2.5,7,417.75,24,4,31,"42f1293b2125e6b8ec45e34c74475045","1-28d291052d234b3dff53fa0e272c6682","com.android.chrome","9c19bb5d04be923e",1527773021037,1527773081037
448324,84,26,0,284.333333333333,1,6,98,17,8,34,3,1,2.5,7,422.333333333333,24,4,31.3333333333333,"42f1293b2125e6b8ec45e34c744755f5","1-2ae414188c61583842719d4b67e7e952","com.android.chrome","9c19bb5d04be923e",1527773077205,1527773137205
503813,84,25.925,0,853,2.66666666666667,6,265.666666666667,8,9,35,3,1,2.5,7,416.5,24,4,30.25,"42f1293b2125e6b8ec45e34c7447643a","1-45b55ae597540e617d7226e0511c1ca7","com.android.chrome","9c19bb5d04be923e",1527773132694,1527773192694
558808,83,25.7666666666667,2826420.89093702,238.333333333333,1,6,117,17,10,36,3,2,2.95,7,409.666666666667,24,4,34.6666666666667,"42f1293b2125e6b8ec45e34c744772f6","1-f6c034e29d26e9912b03d86ef9b5e616","com.android.chrome","9c19bb5d04be923e",1527773187689,1527773247689
614735,83,25.8,66136.7249602544,2038.33333333333,2,6,119.333333333333,8,11,37,3,2,3.45,7,415,24,4,34.6666666666667,"42f1293b2125e6b8ec45e34c74477345","1-77fb882d7f1bd789df455f87c4b81cd1","com.android.chrome","9c19bb5d04be923e",1527773243616,1527773303616
264026,5,28.5666666666667,422.258986611421,17.25,2,7,34.6666666666667,9,1,0,3.5,4,4,2,272,22,4,33,"42f1293b2125e6b8ec45e34c744780cf","1-4378845ae21c5520c8e16ce8ca6bce65","","790c227141314780",1528294483627,1528294543627
269774,5,28.3,1177.90226959061,79,2,7,65,8,2,1,3.5,4,4,2,272,22,4,33,"42f1293b2125e6b8ec45e34c744782b5","1-d80252de1e9de15bedfeaf86f6fb1828","","790c227141314780",1528294489375,1528294549375
378622,86,20.0666666666667,252066.115702479,183.666666666667,2,7,242.666666666667,8,3,2,5,4,4,2,199,22,4,33,"42f1293b2125e6b8ec45e34c744789c2","1-a793d9f7fdfb9d391a6b42b662f5014c","","790c227141314780",1528294598223,1528294658223
430835,100,20.6,2459286.36779506,183.666666666667,2,7,48.3333333333333,8,4,3,3,4,4,2,180.333333333333,22,4,31.6666666666667,"42f1293b2125e6b8ec45e34c744789e3","1-2a4e7a4ed4dacee6bd4f2c6343e0f327","","790c227141314780",1528294650436,1528294710436
482480,87.6666666666667,20.6,5769.76857144259,104,2,7,57.3333333333333,8,5,4,5,4,4,2,160.333333333333,22,4,31,"42f1293b2125e6b8ec45e34c744791fd","1-0bba79ddff99ea0f45d128ab6192642a","","790c227141314780",1528294702081,1528294762081
58890,100,20.4,68847.2451747685,222.5,2.25,7,52.25,8,1,5,3,4,4,4,173,22,4,31,"42f1293b2125e6b8ec45e34c7447a12e","1-d2c7fcb338a11aaf47e7d2cc06e6e347","","790c227141314780",1528294795544,1528294855544
113654,88,20.55,1115264.16809779,236,2,7,68.5,8,2,6,3,4,4,4,211,22,4,31,"42f1293b2125e6b8ec45e34c7447a9f3","1-1b3c3f355144a581db4ae8d05d8de5f3","","790c227141314780",1528294850308,1528294910308
169413,100,20.55,281245.223416722,100.75,2,7,54.5,8,3,7,4,4,4,4,308,22,4,31,"42f1293b2125e6b8ec45e34c7447aafb","1-19972a887b23f767a3234f86a5f612f3","","790c227141314780",1528294906067,1528294966067
230167,100,20.5333333333333,466.93130336641,82.3333333333333,2,7,47,8,4,8,3,4,4,4,231.333333333333,22,4,31,"42f1293b2125e6b8ec45e34c7447b3bc","1-5f6bebe7625e67f0e6450ce9ae335229","","790c227141314780",1528294966821,1528295026821
280924,87,20.6,1576354.67980296,285.333333333333,2,7,64,8,5,9,5,4,4,4,236.333333333333,22,4,32.3333333333333,"42f1293b2125e6b8ec45e34c7447beac","1-ae0edcc7c44b517fdb64a1e00045f6ea","","790c227141314780",1528295017578,1528295077578
394839,100,20.55,2144329.89690722,95.75,2,7,47.75,8,6,10,3,4,4,4,217.75,22,4,35,"42f1293b2125e6b8ec45e34c7447cb05","1-deeee8fc22a92a46c2514dc659c88d5f","","790c227141314780",1528295131493,1528295191493
447669,100,20.0666666666667,1475177.30496454,127.666666666667,2,7,46,8,7,11,3,4,4,4,212,22,4,35,"42f1293b2125e6b8ec45e34c7447d958","1-ec06b4d4ac118d5edcdfdbb348438415","","790c227141314780",1528295184323,1528295244323
503689,100,20,7741.30145752528,76.5,2,7,51,8,8,12,3,4,4,4,229,22,4,35,"42f1293b2125e6b8ec45e34c7447dc13","1-5b7aab6056d4ed0e80affdfc85bed5bf","","790c227141314780",1528295240343,1528295300343
651826,100,20.3333333333333,16712.8469015261,149.666666666667,2,7,46.6666666666667,8,9,13,4,4,4,4,258,22,2,35,"42f1293b2125e6b8ec45e34c7447ddbe","1-4d3e0aecc96df85f34c1db922dace0d9","","790c227141314780",1528295388480,1528295448480
60000,86,20.575,0,113.9,2,7,41.6666666666667,9,1,14,5,4,3.4,3,719,22,4,29.7333333333333,"42f1293b2125e6b8ec45e34c7447e0f5","1-8926a506410eb40585f77196ae5c78fa","","790c227141314780",1528296967927,1528297027927
69418,92,20.3333333333333,0,116.5,2,7,51,9,2,15,3,4,3.4,3,1115.66666666667,22,4,31,"42f1293b2125e6b8ec45e34c7447e63f","1-8e4132ae851461f5f9e5fd4fb63e9fd7","","790c227141314780",1528296977345,1528297037345
160177,100,20.575,0,46.5161290322581,2.25,7,30,9,3,16,4,3,3.4,3,1133.66666666667,22,4,32.3333333333333,"42f1293b2125e6b8ec45e34c7447e880","1-39e858f5e89f68448b6b812bdaebce5d","","790c227141314780",1528297068104,1528297128104
232293,92,20.6,0,65,1,7,29.3333333333333,9,4,17,4,5,4,3,272,22,1.5,30.0333333333333,"42f1293b2125e6b8ec45e34c7447f655","1-bae7ad4a0791e604a12931edf20a8608","","790c227141314780",1528297140220,1528297200220
244694,41,31.3,0,28.5,1,7,12.3333333333333,10,5,18,3,4,3.4,3,1257,22,4,33.2666666666667,"42f1293b2125e6b8ec45e34c7447fdf3","1-ddc56aa83c69b72429a0699400726194","","790c227141314780",1528297152621,1528297212621
249563,21,20.7,0,25.5,1,7,14.6666666666667,10,6,19,3,4,3.4,3,1257,22,4,33,"42f1293b2125e6b8ec45e34c744803f3","1-34277dfeb0e5169bdb219b1bc0ad2b99","","790c227141314780",1528297157490,1528297217490
258822,21,28.5666666666667,0,442,2,7,249,8,7,20,5,5,3.42,3,876.75,22,4,41.75,"42f1293b2125e6b8ec45e34c74480491","1-2ae4227fcbe13db61ef024dec4ed8f2c","","790c227141314780",1528297166749,1528297226749
274156,31,36.9,0,34.6666666666667,1,7,13,10,8,21,4.875,5,4,3,1253,22,1,55.3333333333333,"42f1293b2125e6b8ec45e34c74480fe9","1-3543f2c374f45ac7fe1c6e13e24c249a","","790c227141314780",1528297182083,1528297242083
51722,89,20.6,0,30,1,7,13.3333333333333,10,1,22,3,5,3.4,1,1257,22,4,30.0333333333333,"42f1293b2125e6b8ec45e34c74481d64","1-7e30dd559b2247c4796569774c7fd71e","","790c227141314780",1528298213656,1528298273656
60000,76,27.7,0,9,1,7,41.5,10,2,23,4.5,5,4,1,1249.75,22,2,29.7,"42f1293b2125e6b8ec45e34c74482aec","1-2a4157922e9acb886bb440970cdca59a","","790c227141314780",1528298221934,1528298281934
103493,98,27,1355632.07083128,506.666666666667,1,6,209.666666666667,17,1,0,3,2,3,1,235,23,3,27.2915,"42f1293b2125e6b8ec45e34c74483743","1-a1b9e39d6df5492937f8ad6c5e20c570","com.lge.launcher2","bbe3002f6e378eed",1528231072974,1528231132974
151388,97.3333333333333,28,1355632.07083128,116.666666666667,1,6,79.3333333333333,17,2,1,3,2,3.32,1,229.666666666667,23,3,27.4903333333333,"42f1293b2125e6b8ec45e34c74483e0c","1-0295596e2ddc3b0b38e11f26f0fd044a","com.lge.launcher2","bbe3002f6e378eed",1528231120869,1528231180869
207700,97,28,19964.1564940993,621,1,6,78.6666666666667,17,3,2,3,4,3.32,1,225.333333333333,23,4,27.6636666666667,"42f1293b2125e6b8ec45e34c744848ec","1-8f3aa580fcbb13c946072733f7c74999","com.google.android.googlequicksearchbox","bbe3002f6e378eed",1528231177181,1528231237181
263646,96.3333333333333,28.3333333333333,5369702.87384316,169.666666666667,1,6,82.6666666666667,17,4,3,3,4,3.32,1,218,23,4,27.7743333333333,"42f1293b2125e6b8ec45e34c744849f3","1-585a389eff0a0efe8eab81e70f608fcd","com.google.android.googlequicksearchbox","bbe3002f6e378eed",1528231233127,1528231293127
318714,96,28.5,27301.4552190754,92,1,6,88.3333333333333,17,5,4,3,4,3.4,1,201.5,23,3,27.965,"42f1293b2125e6b8ec45e34c7448565d","1-df0fe490da0d0e4319b70875a5b1a54e","com.google.android.youtube","bbe3002f6e378eed",1528231288195,1528231348195
371257,95.75,29,0,88.6666666666667,1,6,83.3333333333333,17,6,5,3,4,3.4,1,216.25,23,3,28.203,"42f1293b2125e6b8ec45e34c7448601b","1-7d69fba02ba798899dd04110441b2b18","com.google.android.youtube","bbe3002f6e378eed",1528231340738,1528231400738
436019,95,29,0,369.666666666667,1,6,78.6666666666667,17,7,6,3,4,3.2,1,206,23,4,28.4996666666667,"42f1293b2125e6b8ec45e34c74486983","1-6b0527a8193885abaa909c7f0b587ba4","org.pol.jmgo.qoesurveyor","bbe3002f6e378eed",1528231405500,1528231465500
485873,94,29,0,333,1,6,171.25,17,8,7,3,4,3,1,200,23,3.5,28.6873333333333,"42f1293b2125e6b8ec45e34c74487481","1-6371194ebc2acd6c4b0415ecb1c834a5","com.google.android.youtube","bbe3002f6e378eed",1528231455354,1528231515354
541837,93.6666666666667,29,0,86,1,6,87,17,9,8,3,4,3.32,1,207.666666666667,23,3.33333333333333,28.854,"42f1293b2125e6b8ec45e34c744875e5","1-2e45a0d3d8a6e3dd2e6a5af71f3e6465","com.google.android.youtube","bbe3002f6e378eed",1528231511318,1528231571318
566996,93.3333333333333,29,0,79,1,6,85.5,17,10,9,3,4,3.4,1,219,23,3.66666666666667,28.875,"42f1293b2125e6b8ec45e34c744880d6","1-696464f7a0aa4a3f97702138a6dad4d9","com.google.android.youtube","bbe3002f6e378eed",1528231536477,1528231596477
574024,93.25,29,0,79,1,6,85.5,17,11,10,3,4,3.32,1,222.5,23,3.5,28.8905,"42f1293b2125e6b8ec45e34c74488600","1-a4618b4e8314db59aeaf8afffa5a8d81","com.google.android.youtube","bbe3002f6e378eed",1528231543505,1528231603505
598347,93,29,0,808.666666666667,1,6,306,17,12,11,3,4,3,1,232,23,3,28.9373333333333,"42f1293b2125e6b8ec45e34c744891f1","1-bf2117082e941e42b5344b8d5fec001e","com.google.android.youtube","bbe3002f6e378eed",1528231567828,1528231627828
60409,89,30.2333333333333,1323589.11896062,36.3333333333333,2,8,21,9,1,0,3,3,4,1,1149.33333333333,26,4,33.0073333333333,"42f1293b2125e6b8ec45e34c74489534","1-cdcc072ebfeb005bdf794d449ed38d77","com.huawei.android.launcher","e64bbee157aededc",1528282457070,1528282517070
114417,54,33.6666666666667,0,31.25,2,8,16.75,9,2,1,3,4,4,1,1133.66666666667,26,4,34.6076666666667,"42f1293b2125e6b8ec45e34c74489d97","1-840ee6f7beb85ca711990c7a06710e9e","com.huawei.android.launcher","e64bbee157aededc",1528282511078,1528282571078
170081,52,33.75,0,47.3333333333333,2,8,12.6666666666667,9,3,2,3,4,4,1,1158,26,4,34.5126666666667,"42f1293b2125e6b8ec45e34c7448a2b5","1-6197ac34fabb014bb3b1caa43fd31f21","com.google.android.youtube","e64bbee157aededc",1528282566742,1528282626742
233365,53,34,0,29.3333333333333,2,8,15.3333333333333,9,4,3,3,4,4,1,1216,26,4,34.5063333333333,"42f1293b2125e6b8ec45e34c7448ad2b","1-e3e2673e06449eca4c44a441446f97bf","com.google.android.youtube","e64bbee157aededc",1528282630026,1528282690026
279758,54,32.9333333333333,0,48.6666666666667,2,8,14.6666666666667,9,5,4,3,4,4,1,1211.75,26,4,30.8975,"42f1293b2125e6b8ec45e34c7448b7c1","1-0a2f89fb86519f9bbda609099e4a1937","com.google.android.youtube","e64bbee157aededc",1528282676419,1528282736419
336095,41,32.5,0,39,2,8,14.5,9,6,5,3,4,4,1,1207.33333333333,26,4,29.958,"42f1293b2125e6b8ec45e34c7448bee1","1-a3a26e9cdfaeb22a4b56096801eefbc1","com.google.android.youtube","e64bbee157aededc",1528282732756,1528282792756
390969,46,32.4,0,43.6666666666667,2,8,14.6666666666667,9,7,6,3,4,4,1,1153.33333333333,26,4,29.6486666666667,"42f1293b2125e6b8ec45e34c7448c3d9","1-e4d26cf2cead2dd26a1069a1c8308692","com.google.android.youtube","e64bbee157aededc",1528282787630,1528282847630
450419,41,32.9333333333333,0,54.75,2,8,17,9,8,7,3,4,4,1,1167.33333333333,26,4,30.019,"42f1293b2125e6b8ec45e34c7448cd45","1-318aec2e7cfeb6a12f17c253fb5ad1f1","com.google.android.apps.docs","e64bbee157aededc",1528282847080,1528282907080
472591,53,32.55,0,61,2,8,14.6666666666667,9,9,8,3,4,4,1,1149,26,4,30.9543333333333,"42f1293b2125e6b8ec45e34c7448db5c","1-f04a86052d6e9db1923036a8ecb18108","com.whatsapp","e64bbee157aededc",1528282869252,1528282929252
529968,54,32.9333333333333,0,48.3333333333333,2,8,13,9,10,9,3,3,4,1,1174.33333333333,26,4,32.2026666666667,"42f1293b2125e6b8ec45e34c7448e09f","1-0986e0fad0e5c0375904bd73e983e65f","com.whatsapp","e64bbee157aededc",1528282926629,1528282986629
585134,52,32.5,0,43.75,2,8,16.25,9,11,10,3,4,4,1,1149.5,26,4,30.99675,"42f1293b2125e6b8ec45e34c7448ef5f","1-d38dd24ad26a0d8de629b1e848da7cc6","com.google.android.apps.docs","e64bbee157aededc",1528282981795,1528283041795
649404,83,31.6,0,51,2,8,19,9,12,11,5,4,4,1,1104,26,4,38.703,"42f1293b2125e6b8ec45e34c7448fdbd","1-8ca9bcde49beecd181521bb493a60ea9","com.netflix.mediaclient","e64bbee157aededc",1528283046065,1528283106065
57626,46,30.2666666666667,6132.98515865506,101.5,2,7,41.6666666666667,9,1,0,5,5,3.48888888888889,1,231.333333333333,21,3.33333333333333,27.2915,"42f1293b2125e6b8ec45e34c74490b55","1-4698b7c9669cb166cf97cc57993266d3","","4192432e1cf42d52",1527617791493,1527617851493
64955,42,24.6,49559.8773590843,83.6666666666667,2,7,91.6666666666667,8,1,0,4.83333333333333,5,4,3,563.666666666667,24,3,33,"42f1293b2125e6b8ec45e34c74491aa2","1-37a2a8d847067aa8b9c8d6ad8e06f7e4","com.samsung.android.spay","6e85b338913ae764",1528254915949,1528254975949
113722,42,24.9333333333333,1395.39830721065,81,2,7,109.333333333333,8,2,1,4.83333333333333,5,4,3,564,24,3,31.3333333333333,"42f1293b2125e6b8ec45e34c74492a35","1-35fe54e95278363088d4468ab9bcdb2e","com.samsung.android.spay","6e85b338913ae764",1528254964716,1528255024716
169284,42,25.1333333333333,451682.953311618,109.5,2,7,50.25,8,3,2,4.875,5,4,3,562.666666666667,24,3,26.3333333333333,"42f1293b2125e6b8ec45e34c74492c47","1-4ac174f66eade91808fc238f58532145","com.whatsapp","6e85b338913ae764",1528255020278,1528255080278
88724,42,26.1,2506024.09638554,131.333333333333,2,7,151.333333333333,8,1,3,4.83333333333333,5,4,2,970,24,3,32.5,"42f1293b2125e6b8ec45e34c744934ca","1-597cd95586159750fedb641b02cdfdbb","com.whatsapp","6e85b338913ae764",1528255414383,1528255474383
203971,41,26.5,8103.49204314962,74.6666666666667,2,7,49,8,2,4,4.85714285714286,5,4,2,962.666666666667,24,3,31.3333333333333,"42f1293b2125e6b8ec45e34c744938b2","1-78b6b7230e7a888aaf2d9c44664002af","com.whatsapp","6e85b338913ae764",1528255529630,1528255589630
290742,41,26.65,1171.23448114312,81,2,7,45.6666666666667,8,3,5,4.875,5,4,2,951.5,24,3,31.25,"42f1293b2125e6b8ec45e34c74493e0b","1-4776b3ef8b7bfcb6d83434513942eb65","com.sec.android.app.launcher","6e85b338913ae764",1528255616401,1528255676401
345682,41,26.7,600288.6002886,70.5,2,7,55,8,4,6,4.875,5,4,2,939.25,24,3,31.25,"42f1293b2125e6b8ec45e34c74494d0e","1-9ccf4713d188f989df85b86f8dfa9317","com.sec.android.app.launcher","6e85b338913ae764",1528255671341,1528255731341
401892,41,26.7,4629.45982843287,70.5,2,7,53.25,8,5,7,4.875,5,4,2,875,24,3,35,"42f1293b2125e6b8ec45e34c74495356","1-7973e069755aafbb9f084d06623011c1","com.whatsapp","6e85b338913ae764",1528255727551,1528255787551
460680,41,26.8,9320.04032709757,85.6666666666667,2,7,45.3333333333333,8,6,8,4.875,5,4,2,882.666666666667,24,3,30.3333333333333,"42f1293b2125e6b8ec45e34c7449572a","1-51224b8610b53cf20a8d79029725bba8","com.whatsapp","6e85b338913ae764",1528255786339,1528255846339
512495,41,26.8,55707.5354389455,64.3333333333333,2,7,47,8,7,9,4.875,5,4,2,870.666666666667,24,3,36.6666666666667,"42f1293b2125e6b8ec45e34c74495bfd","1-8724a6688492ac3b423038d2affdad2f","com.whatsapp","6e85b338913ae764",1528255838154,1528255898154
572474,41,26.9333333333333,1195.9754088713,76.5,2,7,60.5,8,8,10,4.83333333333333,5,4,2,856,24,3,33,"42f1293b2125e6b8ec45e34c7449655e","1-a6c4352e21a070a923b7ca720e54f96f","com.whatsapp","6e85b338913ae764",1528255898133,1528255958133
80142,92,20.5333333333333,4928909.95260664,87,2,7,54.5,8,1,11,5,5,4,1,905.666666666667,24,2.66666666666667,26.3333333333333,"42f1293b2125e6b8ec45e34c74496b65","1-5234b5cb6907d74c05fab9eda50a017b","android","6e85b338913ae764",1528289457554,1528289517554
